"","Oct","Nov","Dec","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Jan","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_CRIME"
"215",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,81.2,67.3,6.9,0.295371968351458
"216",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,75.8,66.7,7.1,0.579375937920976
"217",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,73.9,62.6,12.2,0.985095894448858
"218",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,67.2,52,14,1.60719982779161
"219",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,75.3,55.5,7.8,1.70186781764812
"220",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,74.1,58.9,9.9,1.17443187416187
"221",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,67.4,48.8,11.4,0.0654639929856577
"222",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,65.4,47.6,8.6,0.646995930675623
"223",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,64.2,52,5.3,0.985095894448858
"224",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,65.5,52.8,3.8,0.606423935022835
"225",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,68.8,57.3,4.9,1.17443187416187
"226",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,70.8,62.3,5.6,0.552327940819117
"227",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,71,63.9,4.3,1.09328788285629
"228",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,74.8,65.4,2.3,0.349467962555176
"229",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,82.2,69,7.6,1.10681188140722
"230",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,76.9,66.9,6.1,1.29614786112024
"231",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,76.9,66.5,6.2,0.619947933573764
"232",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,82.8,65.7,6.9,1.33671985677302
"233",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,83.6,66.9,7.5,1.20147987126373
"234",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,80,69.1,8,-0.0292039968708482
"235",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,72.4,61.2,6.2,-0.110347988176425
"236",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,66.6,56.2,4.5,-0.827119911375684
"237",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,63.4,56,7.2,-0.380827959195013
"238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,59.2,46,10.5,0.0654639929856577
"239",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,60.3,44,6.8,0.200703978494952
"240",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,67.4,47.9,9.3,0.958047897347
"241",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,73.7,52,10.2,1.24205186691652
"242",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,73.5,51.3,8.6,0.633471932124694
"243",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,75,58,9.3,-0.0292039968708482
"244",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,74.2,66.4,8.8,0.971571895897929
"245",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,66.8,56.8,9.6,0.985095894448858
"246",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,62.4,48.6,3.2,1.24205186691652
"247",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,64.5,48.8,5.6,0.214227977045881
"248",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,67.8,50.7,4.8,0.768711917633988
"249",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,70.6,51,4.6,1.53957983503696
"250",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,69.7,55.7,6,-0.0427279954217777
"251",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,69.6,57.8,7.1,1.22852786836559
"252",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,69.2,57.5,7.6,0.985095894448858
"253",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,70.1,58.7,6.5,1.10681188140722
"254",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,72.4,62.9,5.2,0.457659950962611
"255",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,67.6,58.6,9.3,-0.678355927315461
"256",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,59.2,44.2,15.2,-0.556639940357096
"257",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,56.6,40,19.1,1.07976388430536
"258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,52.9,39.1,17.7,-0.150919983829213
"259",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,53.4,46.3,13,-0.894739904130331
"260",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,58.4,53.2,7.4,0.48470794806447
"261",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,60.8,54.1,5.7,0.444135952411682
"262",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.3,53.8,5.5,-0.0156799983199188
"263",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,64.5,52.1,7.7,-0.245587973685719
"264",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,62,50.4,10.9,1.02566789010165
"265",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.6,42.6,5,0.119559987189375
"266",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,63.3,45.4,9.8,0.214227977045881
"267",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,68.2,47.1,12.6,0.146607984291234
"268",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,57.5,40.5,10.7,0.295371968351458
"269",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,54.4,38.7,6.6,0.606423935022835
"270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,57.3,35.1,9.5,1.30967185967116
"271",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,51.1,28.9,8.8,0.200703978494952
"272",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,44.8,21.5,8.5,-0.177967980931072
"273",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,46.8,26.9,2.8,-0.597211936009884
"274",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,57.7,29,13.2,0.930999900245141
"275",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,65,36.3,11.5,0.890427904592353
"276",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,66.2,49.5,10.1,1.01214389155072
"277",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,61.2,48.1,7.5,0.728139921981199
"278",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,57.4,43.2,9.7,0.782235916184917
"279",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,63.8,56.7,11.9,0.619947933573764
"280",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,52.8,38.1,6.1,0.119559987189375
"281",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,52.2,37.6,4.8,0.836331910388635
"282",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.7,41.5,9.6,-0.92178790123219
"283",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,53.8,49.5,11.9,-0.502543946153378
"284",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,42.2,31.5,15.2,-0.678355927315461
"285",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,46.9,35.8,4.5,0.768711917633988
"286",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,48.8,41,8.8,0.0248919973328695
"287",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,60.3,43.2,8.9,0.890427904592353
"288",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,61,49,5.7,0.403563956758893
"289",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.3,53.5,5.2,0.971571895897929
"290",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,65.6,56.2,10.1,0.47118394951354
"291",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,55.8,46.9,14.1,0.376515959657034
"292",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,46.4,33.8,8.3,-0.380827959195013
"293",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,44,26.4,3.6,-0.191491979482001
"294",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,46.1,28,3.4,-0.475495949051519
"295",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,48.9,33.4,3.5,-1.07055188529241
"296",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,51.7,35.6,8.1,-0.44844795194966
"297",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,49.7,40.6,19.9,-0.353779962093154
"298",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,43.3,26.1,16.4,-0.543115941806166
"299",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,42.3,25.6,7,-0.313207966440366
"300",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.1,32.6,8.3,0.0384159958837989
"301",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,53.1,33.8,8.8,0.335943964004246
"302",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,53.1,47.2,12,-0.705403924417319
"303",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.1,49.2,17,-0.489019947602449
"304",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46,29.7,15.8,-0.313207966440366
"305",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.2,16.1,10.5,-0.0832999910745659
"306",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,33.6,30.1,10.3,-2.58523972299651
"307",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,21.4,13.2,7.4,-2.69343171140394
"308",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,31,21.6,8.8,-0.93531189978312
"309",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,34.7,27.1,4,-1.51684383747308
"310",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,44.7,32.2,9.3,-1.35455585486193
"311",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,55,46,12.9,-1.76027581138981
"312",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,47.6,42.1,13.8,-1.43569984616751
"313",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,39,29.3,12.3,-0.827119911375684
"314",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36.8,27.7,6.9,-1.44922384471844
"315",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,42.1,29.7,10.1,-0.718927922968249
"316",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.5,35.8,9.6,1.01214389155072
"317",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,36.5,30.1,7.5,-0.0427279954217777
"318",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.2,26.9,8.4,-0.123871986727354
"319",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.3,31.5,8.9,-0.259111972236648
"320",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,36.3,30.8,7.1,-0.164443982380142
"321",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.7,31.2,5.2,-0.434923953398731
"322",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,37.2,33.2,4.4,-0.407875956296872
"323",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.9,36.1,9.4,0.187179979944023
"324",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,48.2,39.8,7.8,-0.46197195050059
"325",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,50,37.8,12.2,-0.394351957745943
"326",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,49.1,34.3,8.3,0.308895966902387
"327",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.3,49.8,4.2,0.444135952411682
"328",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,59.7,55.1,8,-0.93531189978312
"329",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,56.5,50,14.6,0.268323971249599
"330",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.2,35.3,8,0.998619892999788
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45.1,37.6,11.9,0.0384159958837989
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.9,22.9,14.7,0.106035988638446
"333",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.8,16.5,11,-0.894739904130331
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,25.3,12.1,10.7,-0.718927922968249
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,22.2,10.9,-0.353779962093154
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,47.8,39.3,12.8,-0.948835898334049
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.6,37,6.9,-0.340255963542225
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,46.1,10.7,0.457659950962611
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,43.2,33.3,14.3,-0.597211936009884
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,41.6,34.5,9.6,-1.07055188529241
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,41.2,35.4,14.5,-1.2463638664545
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.4,27.7,19.4,-2.74752770560766
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,35.5,30.3,12.9,-1.28693586210728
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.3,22.9,6.9,-1.5709398316768
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,28.5,20.4,8.4,-1.4762718418203
"346",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,28.6,19.2,9.2,-2.05041874888667
"347",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,28.8,18.7,10.9,-1.48532348128064
"348",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,28.5,17.3,10.5,-1.37768628745092
"349",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,27.5,16.9,8.3,-1.36423163822221
"350",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,31.1,20.3,7,-1.37768628745092
"351",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,38.6,24.3,6.3,-0.301314349153728
"352",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,41.9,34.6,5.8,0.18305302308001
"353",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,40.5,37.2,6.2,-1.05477470596176
"354",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,20.6,13.1,15.6,-1.76787111508366
"355",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,8.3,-0.8,9.8,-2.89806165029571
"356",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,16.2,6.3,14.3,-2.42714892729069
"357",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,9,-0.1,8.2,-1.00095610904691
"358",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,33.9,24.8,8.6,0.0754158292502901
"359",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,41.1,34.5,10.8,0.0619611800215751
"360",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,30.4,20.3,11.2,-1.04132005673305
"361",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,9.6,-3.8,13.6,-2.57515006880655
"362",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,2.8,-10.8,11.5,-2.87115235183828
"363",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,8.1,-5.3,6.4,-1.59296067511036
"364",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,18.8,8.5,2.9,-1.47186883205193
"365",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,21.3,12.6,2.7,-1.2700490936212
"366",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,27.3,18.6,7.6,-0.368587595297303
"367",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,30,19,6.5,-0.0860399614942892
"368",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,29.1,18.3,7.5,-0.718408475243891
"369",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,34.3,25.4,7.2,0.209962321537439
"370",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,33.5,27,14.3,-1.18932119824891
"371",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,29.1,16.6,9.8,-0.799136370616181
"372",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,35.7,26,13.4,0.304144866138444
"373",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,30.5,14.5,9,0.236871619994869
"374",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,39.9,29,8.9,0.18305302308001
"375",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,44.6,39.2,7.6,-0.852954967531041
"376",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.1,31.5,9.2,-1.5391420781955
"377",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37.3,33.6,9.8,-0.624225930642887
"378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,28.1,16.6,10,-0.785681721387466
"379",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,30.5,20.7,6.3,-0.920228213674615
"380",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,32.3,22.4,7.3,-0.449315490669592
"381",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,39.8,28.6,10.1,-1.49877813050936
"382",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,32.4,23.4,8.9,-2.13114664425896
"383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,20.4,11.8,11,-2.46751287497683
"384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,15.2,2.4,11.1,-2.19841989040253
"385",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,15.4,-0.8,7.1,-1.96969085351438
"386",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,21,5.2,10.4,-1.10859330287662
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.5,-9,11.8,-1.76787111508366
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,15.8,1.9,8.8,-2.884607001067
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,22.5,17.7,6.9,-2.35987568114711
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,29.2,22.3,3.6,-1.39114093667964
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,30.8,20.9,5.9,-1.1758665490202
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,32.5,21.3,9.5,-0.637680579871602
"393",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,50.2,34.6,20.9,0.627056447627603
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,51.2,30.9,11.8,-0.355132946068588
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,41.5,30.9,9.3,-0.301314349153728
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.7,25.5,4.2,-1.20277584747763
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.9,24.6,6.1,-1.32386769053606
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,36.4,26.2,19.9,-2.02350945042924
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,34.4,23.8,16.2,-0.395496893754733
"400",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,32.7,15.3,10.1,0.15614372462258
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,38.1,24.4,10.6,-0.503134087584452
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,52.2,36.5,14.4,-1.40459558590835
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,42.1,28.9,14.6,-1.10859330287662
"404",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,29.8,22.8,16.2,1.19215171523363
"405",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,23.2,6.8,7.2,-1.63332462279651
"406",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,31.2,23.5,6.9,-1.51223277973807
"407",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,31.9,19.4,7.2,-0.355132946068588
"408",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.6,27.1,8,-0.395496893754733
"409",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,40.8,29.1,8.9,-0.193677155324009
"410",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,52.6,38.9,11.1,0.882694782973186
"411",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,63.2,48,12.2,-0.0725853122655742
"412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,62.1,53.8,9.4,-0.664589878329031
"413",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.1,40.1,7.9,-0.166767856866579
"414",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,44.1,33,5.4,0.0619611800215751
"415",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,46.1,37.3,4.3,0.223416970766154
"416",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,48,43.5,7.5,-1.35077698899349
"417",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,46.3,43.6,4.7,-0.597316632185457
"418",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,45.1,7.4,-0.207131804552724
"419",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,54.7,40.6,19.8,0.223416970766154
"420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50,27.3,14.1,0.12923442616515
"421",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,42.9,26.6,9.1,0.842330835287042
"422",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,39.5,29.6,7.3,-0.395496893754733
"423",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.8,25.5,9.4,-0.583861982956742
"424",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,40.1,22.9,4.8,-0.395496893754733
"425",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,30.6,11.9,-0.0860399614942892
"426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45.7,35.9,11,-0.570407333728027
"427",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.7,36.8,9.4,-0.691499176786461
"428",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,35.8,25.6,8.5,-0.166767856866579
"429",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,42.7,31.7,6.5,0.088870478479005
"430",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,50.2,37.9,7.2,-1.31041304130735
