stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725300,94846,2015,08,25,63.4,24,48.2,24,1015.5,24,991.3,24,10.0,24,8.9,24,15.0,22.9,75.0,,55.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,09,02,80.3,24,69.4,24,1015.9,24,992.1,24,9.9,24,7.1,24,13.0,19.0,90.0,,68.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,09,10,64.0,24,56.0,24,1014.2,24,990.0,24,9.7,24,4.0,24,14.0,22.0,77.0,,54.0,,0.0,G,999.9,0,1,0,0,1,0
725300,94846,2015,09,14,65.3,24,48.8,24,1016.4,24,992.2,24,10.0,24,9.2,24,18.1,26.0,82.0,,48.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,09,16,70.5,24,52.8,24,1021.8,24,997.7,24,10.0,24,9.7,24,18.1,22.9,82.9,,55.9,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,09,21,62.1,24,49.4,24,1020.3,24,995.9,24,9.9,24,4.6,24,11.1,999.9,73.9,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,09,25,65.5,24,59.6,24,1023.7,24,999.3,24,9.4,24,7.2,24,14.0,999.9,75.9,,55.9,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,10,29,40.6,24,32.8,24,1003.6,21,978.2,24,10.0,24,16.0,24,21.0,32.1,55.9,,36.0,,0.14,G,999.9,0,0,0,0,0,0
725300,94846,2015,11,08,40.8,24,28.1,24,1029.7,24,1004.6,24,9.8,24,4.3,24,8.9,999.9,53.1,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,11,13,41.7,24,27.6,24,1014.2,24,989.4,24,10.0,24,17.5,24,22.9,34.0,55.9,,35.1,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,11,16,51.6,24,35.8,24,1020.7,24,996.1,24,10.0,24,9.7,24,18.1,22.9,64.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
725300,94846,2015,11,18,58.4,24,50.7,24,1001.3,23,977.5,24,9.7,24,19.6,24,29.9,41.0,62.1,,46.9,,0.8,G,999.9,0,1,0,0,0,0
725300,94846,2015,11,26,52.0,24,46.4,24,1022.5,19,998.0,24,9.1,24,14.1,24,20.0,27.0,60.1,*,48.0,*,0.14,G,3.9,0,1,0,0,0,0
725300,94846,2015,11,27,45.5,24,42.5,24,1025.2,15,1000.0,24,5.7,24,14.4,24,20.0,28.0,60.1,,34.0,,0.97,G,999.9,0,1,0,0,0,0
725300,94846,2015,11,28,34.7,24,28.5,24,1029.4,23,1004.1,24,10.0,24,10.7,24,15.9,27.0,37.9,*,32.0,*,0.15,G,999.9,0,0,0,0,0,0
725300,94846,2015,11,30,40.1,24,31.7,24,1022.6,24,997.6,24,10.0,24,8.4,24,13.0,999.9,44.1,,25.0,,0.0,G,999.9,0,1,0,0,0,0
725300,94846,2015,12,02,34.8,24,31.0,24,1010.0,13,984.1,24,6.7,24,6.7,24,13.0,999.9,39.9,*,30.2,*,0.09,G,999.9,1,1,1,0,0,0
725300,94846,2015,12,05,35.8,24,32.1,24,1035.6,18,1010.6,24,5.0,24,7.1,24,11.1,999.9,46.9,,28.9,,0.0,G,999.9,1,0,0,0,0,0
725300,94846,2015,12,11,45.9,24,35.1,24,1005.9,24,981.6,24,10.0,24,8.6,24,15.9,20.0,57.0,,41.0,,0.0,G,999.9,0,0,0,0,0,0
